Page ID,Page name,Disclaimer,Amount spent (ARS),Number of ads in Library
699803473498897,PTS - Frente de Izquierda San Juan,Frente de Izquierda,133123,2
102866391238527,Municipalidad de San Lorenzo,Municipalidad de San Lorenzo,132408,6
262263477255874,Guillermo Gassenbauer,Leonor Inés López González,131270,16
706932616082912,Angel Giano,Angel Giano,131247,11
100370865976735,Reporte del Valle,Reporte del Valle,130936,39
314550791947743,InfoBonaerenses,Noticias de mi barrio,129861,7
824347377653895,Guillermo Galvan,Guillermo Galvan,129791,30
191398291019999,Radio Rivadavia San Luis,Radio Rivadavia San Luis,129664,48
1172397076130643,Pablo Macchiarola,Pablo Macchiarola,129493,22
102931692772697,Defendamos Santa Fe,These ads ran without a disclaimer,129338,6
434792809895250,Ciudad Futura,Ciudad Futura,129132,11
101501169385587,Fernando Urizar,Fernando Urizar,128877,56
108352032061590,Gabriel Bornoroni,Gabriel Bornoroni,128601,9
1114644811920610,HolaSalta.com,HolaSalta Noticias,128131,14
1470809306572155,Armando Luis Gay,Armando Luis Gay,128008,104
580785122055191,Pablo Cobos,Pablo Ezequiel Cobos,127921,55
324003070984184,Diario Puntal,Diario Puntal,127846,14
596691070692528,Alejandro Molinuevo,Alejandro Molinuevo,127605,31
1429940823885218,Javi Techeira,Javier Techeira,127069,83
1228444987284670,Gobierno de Santiago del Estero,Gobierno de Santiago del Estero,126789,8
1699977183360918,Tane Da Souza Correa,Tane Gabriel Da Souza Correa Hunt Lubel,126490,52
103432242252011,Rodolfo Ocaranza,Luis Rodolfo Nicolas Ocaranza,126241,7
358162257947051,Ricardo Bussi,Ricardo Matias Mercado,125079,20
103944978682114,Lado B Noticias,Lado B Noticias,123239,37
199579406720740,Miguel Diosquez Dupuy,Miguel Angel Diosquez Dupuy,122591,9
110684515337513,Ramón Gallardo,Ramon Segundo Gallardo,122070,10
1554067651472370,Hector Javier Belloni,Luis Eduardo Corregidor,121702,1
104111515586064,Viva la libertad,Viva la libertad,121453,29
661820123919190,Gaston Hissa,Gaston Hissa,121436,27
125183747539071,Noticias Argentinas,Noticias Argentinas,121157,54
716395405117138,Noelia Barbeito,Frente de Izquierda,120641,12
253898394637965,Luciana Echevarría,MST,120561,27
1688491141369349,Gobierno de la Provincia de La Pampa,Gobierno de la Pampa,120213,20
104666747864207,Horacio Loreiro,Horacio Guido Loreiro,119810,20
106989328991871,Gustavo Minuzzi,Gustavo Rafael Minuzzi,119008,25
101461679269504,Paraná Merece,Oscar Hugo Pintos,118557,11
105603381828766,Ursula Waidelich,Ursula Waidelich,118392,10
622264851251322,José María Canelada,José María Canelada,118197,20
204260153068531,Martin Avila,Miguel Martin Avila,117129,15
380587129254638,Frente de Todos Corrientes,Frente de Todos Corrientes,116889,83
107119447507721,Nazareno Rippa,Nazareno Domingo Rippa,116373,6
2098620480455130,Belén Barboza,Maria De Belen Barboza Grimalt,116303,12
113138195384719,Nestor Grindetti,Nestor Grindetti,114975,9
115879768037908,Antonio Grandoni,ANTONIO GRANDONI,114971,5
104036418828842,El Libertario Riojano,El Libertario Riojano,114697,4
325258384592137,MUNDO PODER,Wizard Agency,114696,6
699758330894365,Actualidad Argentina,Actualidad Argentina,114424,10
102031739435260,Salta Avanza,Salta Avanza,114375,2
108463388079549,Natalia Contini,Alejandrina Natalia Contini,114066,10
103048591208756,Daniela Rodríguez de Gramajo,Daniela Rodríguez,114004,35
111064391804839,Argentina Productiva,Argentina Productiva,113825,9
102160902467752,Juan Pablo Ortiz,Juan Pablo Ortiz,113666,8
865879703438907,Maipú Municipio,Maipú Municipio,112998,11
101747782728989,Paulina Zapata,Paulina Zapata,112413,4
137982309546526,Aida Ayala,Aida Ayala,111946,22
392852874657839,Todos La Rioja,Todos La Rioja,111804,12
104521364508491,Juan Pablo Inglese,Juan Pablo Inglese,111612,36
168606106578096,Municipio Ciudad de Arroyito,Norte Creative SRL,110675,26
108553024957585,El Bonaerense,Wizard Agency,110067,6
100681731401241,Ramiro Fernandez Farran,Ramiro Fernandez Farran,109434,9
111467528129776,Alerta Chubut,Alerta Chubut,109040,2
284302505110931,Juntos Tigre,JUNTOS TIGRE,109015,4
348209942315439,La Pampa 24,La Pampa 24,108583,26
283422365146182,Roberto Avila,Arnaldo Roberto Avila,108552,7
624986924234661,Gustavo Bordet,Partido Justicialista Entre Ríos,108385,25
1872151583036940,Mauri Pinti Clop,Mauri Pinti Clop,108377,10
1913468738912666,Beatriz Avila,Beatriz Luisa Avila,107635,3
696544017438215,Fabricio Díaz,Fabricio Díaz,107602,27
489559001199987,"Diego ""Dingui"" Palmieri",Diego Martin,107497,25
105881245793692,2023 en La Plata,2023 en La Plata,107389,4
420724655175395,Cristian Mayal,Cristian Mayal,107150,23
61279025897,Gerardo Morales,Gerardo Morales,106929,3
101342586037212,Republicanos Unidos  SJ,Maria Belen Varela,106732,82
101124492234921,Rodrigo Galván,Rodrigo Alberto Galvan Fernandez,106727,24
238778949515431,El Cronista,El Cronista,106606,13
601094853743555,Silvina Elizondo,Silvina Elizondo,105938,24
2011931855692633,Ruben Eduardo Rivarola,Ruben Eduardo Rivarola,105755,11
1466847683532406,Sebastián Neuspiller,Sebastián Neuspiller,105676,17
121172324253132,Vamos Con Pichichi,Vamos con Pichichi,105664,12
1551666778436314,Marcos Andino,Marcos Sebastian Andino,105474,17
198229477008087,Liliana Chispita Fadul,Somos Fueguinos,105221,3
105447715646193,Verónica Geese,Veronica Geese,105096,36
104850585853678,Enrique Borelli,Enrique Flavio Borelli,104673,14
105960568377813,Ministerio de Producción La Pampa,Ministerio de Producción de La Pampa,104476,27
531559036880392,Tribunal Electoral de la Provincia de Misiones,Tribunal Electoral de la Provincia de Misiones,103922,13
152351941446339,Jorge Milton Capitanich,Frente Chaqueño,103305,29
104750672609883,Jorge Lechman,Equipo Digital,102007,7
100120102809604,Jose Antonio Bernal,Jose Antonio Bernal,101439,15
1549511365261275,Omar De Marchi,La Unión Mendocina,101439,93
20906273675,Greenpeace Argentina,Greenpeace Argentina,101252,5
107553618613718,Juan Manuel Oyola,Juan Manuel Oyola,101040,10
101071765631320,Diario UNO SJ,Diario UNO SJ,100856,4
112595328432641,Wado 2023,Jóvenes con Wado,100759,31
102195762738406,Juntos contra la Corrupción Tafí Viejo,Héctor Vera,100100,40
103809939279344,Edgar Fernando Montiel,Fernando Montiel,100059,24
107038832292149,Posadas con Sole Balán,Posadas con Sole Balán,100000,2
123120957430866,Cuarto Oscuro Santa Fe,Cuarto Oscuro Santa Fé,100000,10
185496581858089,Juventud Peronista La Calera,Juventud Peronista La Calera,99159,6
433493816735911,Leo Boto,Leo Boto,98777,13
134751226547299,Joaquín De la Torre,Joaquín De la Torre,98763,13
290611691849204,Nuevo País TDF,Nuevo País TDF,98686,5
104549218292037,Urgente Hoy,Urgente Hoy,98036,32
1620386164871189,Benjamin Terraf,Benjamin Terraf,97799,17
101436539620477,Somos Forja,Somos Forja,97376,1
1676408809269820,Municipio Bahía Blanca,Municipalidad de Bahía,97317,4
354174832122232,El equipo de Emiliano,El equipo de Emiliano,96865,5
110066592052968,Chofo Bianchi Intendente,Matias Grau,96706,100
543106696185653,Lucas Simoniello,Lucas Simoniello,96378,24
404298126701570,Abel Freidemberg,Abel Freidemberg,96058,13
449463142065414,Florencia Casamiquela,Florencia Casamiquela,95711,32
1632894596942331,Paulino Rossi,PRO Tierra del Fuego,95650,12
1567551246808899,Laura Vilches,Frente de Izquierda,95439,15
100616616096642,Notitrece,Notitrece,94645,1
100932749306130,Noticias Andinas,Noticias Andinas,94438,5
304176325478,La Política Online,La Política Online,94096,42
442055025816040,Guillermo Carmona,Guillermo Carmona,94000,6
266763080351589,Gonzalo Monteros,Gonzalo Monteros,93847,6
111397701828101,Sergio Vallejos,Sergio Guillermo Vallejos Mini,93430,15
279680135391700,Zona 22,Zona 22,92813,10
199663950838670,Exequiel Soria.,Exequiel Soria,92719,10
141882839166950,Tres Lineas,Tres Lineas,92676,3
434310316685752,Gabriela Lena,Gabriela Lena,92609,13
90680883335,Ciudadano News,Inversora Corporativa S.A,92290,31
390101524493609,Maxi Gallucci,Maximiliano Hernán Gallucci,92223,13
327844944459820,Claudio Vidal,Edgardo Gabriel Rovira,92204,9
104358815744949,Hurlingham Post,Hurlingham Post,92187,5
791115407580121,Gustavo Melella,Gustavo Melella,92153,12
1725527357461878,Gustavo Orozco,Cinthia Nahir Mohamed,92123,31
105631721521791,Fernando Santacruz,Fernando Anibal Santacruz,91960,8
589866887756301,Leandro González,Leandro González,91820,23
699853426735213,Gustavo Solis,Gustavo Solis Monico,91539,42
115260338164032,Jorge Barifusa,Jorge Barifusa,91418,10
110336638100765,El Archivo - Periodismo de investigación,El Archivo - Periodismo de investigación,90866,8
1873194886282596,Francisco Mondotte,Daniel Mondotte,90615,26
65695624363,Rubén Giustiniani,Igualdad y Participación,90565,12
218137315377121,Koky Juarez,Koky Juarez,90000,2
1828211714070094,Víctor da Vila,Partido Obrero,89659,24
205176889566970,Mauricio Longin D'Alessandro,Mauricio D'Alessandro,89613,10
114068194983315,HugoDagorret,Hangar,89501,7
1489647321335052,Huguito Kenny,Huguito Kenny,89436,38
104010365234947,Opinion Poll,Opinion Poll,88935,9
1425092494372471,Alejandro Finocchiaro,Alejandro Finocchiaro,88609,12
240127026571329,Al Pie News,Al Pie News,88579,10
428694170804146,Angelo Cornaglia,Angelo Cornaglia,88351,22
1175428605969289,Paola García,Paola Gabriela Garcia,88324,27
107022228690687,Jornada Nacional,Jornada Nacional,88175,32
441212389961966,Rita Sallaberry,Rita Sallaberry,88063,10
161768683835555,Municipio de La Matanza,Municipio de La Matanza,87143,7
295043477617451,Somos Modelo Riglos,PJ Miguel Riglos,87051,29
1607681686180608,Augusto Suaid,Augusto Suaid,86823,11
428130581261351,Daniel Rotti,Daniel Rotti,85721,15
1758315581058420,Sergio Adriel Cabello,Sergio Adriel Cabello,85685,9
601058213317020,Santiago Garcia Pinto Juntos por el Cambio,Santiago García Pinto,85445,14
1596026777305262,Teresita Madera,perfiles productora,85334,5
400618853423162,Fernando Meza,Fernando Anibal Meza,85075,7
117219674675697,Natalia Bellón,Natalia Bellon,84883,13
106668622398961,Eugenio Benítez,Jose Roberto Alcazar Padilla,84849,9
584214754934353,Baltasar Lara Gros,Baltasar Lara Gros,84826,13
106986760983071,Redacción Política,Baires News Group,84787,50
279426385475271,Municipalidad de Luján de Cuyo,Municipalidad de Luján de Cuyo,84435,7
1465312150186084,Argentinos por la Educación,Argentinos por la Educación,84387,24
100699469684152,VamosPosse,Juan Pablo Botasso - Vamos Posse,84203,32
174466589863695,Héctor Griffini,Hector Jose Griffini,83688,2
114239328244220,Carlos Paz Unido,Carlos Paz Unido,82632,39
765662933605449,Fabian Aballay,Nestor Fabian Aballay,82439,23
115265413177720,Franquito Hernandez Berni,Franquito Hernandez Berni,82398,19
113966001646171,Juan Pablo Poletti,Asociación Civil Crecer Santa Fe,82186,20
117706401262165,Sebastián Bernardini,Orlando Sebastian Domingo Bernardini Squartini,82084,19
104101322647646,Carlos Gómez,Carlos Gomez,81665,27
105248585666200,Carlos Piedrabuena,Carlos Eduardo Piedrabuena,81520,37
113997537022162,Giuseppe Bosco,Giuseppe Bosco,81245,25
980562078650430,Rosalía Fucello,Rosalía Fucello,80994,13
508050335906893,Felipe Michlig,Felipe Enrique Michlig,80992,9
487317914972166,Vamos Capilla,Vamos Capilla,80951,49
1759319061014409,Claudio Jose Cansino,Claudio Jose Cansino,80908,17
104170619292994,Fernando Bassán,Fernando Bassán,80606,28
108808777323929,Armando Molina,Armando Molina,80272,6
946865078672122,Miguel Nanni,Miguel Nanni,80163,1
103755911536624,Eyleen Viglianco,Eyleen Viglianco,80000,2
779826208737546,Eduardo Asueta,Eduardo Asueta,79938,7
107919408936315,Fabio Sánchez,Fabio Sanchez,79874,34
104936284799353,Ente Municipal BioCórdoba,Ente Municipal BioCórdoba,79819,5
747965795322803,Federico Masso,Federico Masso,79702,6
101302041450958,Secretaría Energía y Minería La Pampa,Secretaría de Energía y Minería de La Pampa,79475,17
1557397191256136,Buenos Aires Noticias,Buenos AIres Noticias,79153,2
101818639448091,Minuto a Minuto La Rioja,Minuto a Minuto La Rioja,78785,18
499141756879767,Federico Achával,Federico Achával,77634,52
110253854996744,Fede Garufi,Fede Garufi,77521,10
172125036134436,ConVocación por San Isidro,ConVocación por San Isidro,77265,1
102194896086841,Neeeño,Neeeño,76823,10
117366571329676,MOPOF TDF,MOPOF TDF,76709,45
781928915296113,Carlos Ale,Juan Carlos Ale,76703,15
1575553356099879,Soher El Sukaria,Fundación Hacer Córdoba,76613,20
101077452449176,Valeria Gomez de Oliveira,Valeria Gomez de Oliveira,76126,4
171330806277312,Diego Santilli,Diego Santilli,76000,5
118022918321722,Municipalidad Rio Tercero,Municipalidad de Rio Tercero,75971,5
544640985878621,Argentinos Online,Argentinos Online,75788,25
431959746976381,Alcides Salomón,Alcides Salomón,75650,17
134557130216408,Jorge Jofré,Jorge Jofre,75577,13
654005211330601,PS Santa Fe,PS Santa Fe,75000,4
109575582046668,Fabi 2023,Facundo Hernan Satue Valenzuela,74898,25
2400420360172241,Valdy Wolenberg Intendente,Waldemar Wolenberg,74879,18
123974207290169,Hugo Humeniuk,Misiones por el Cambio,74813,2
111946098364218,Alfredo Andión,Alfredo Andión,74593,20
304859109656812,Octavio Crivaro,Frente de Izquierda,74337,18
1567154286880194,Marcelo Albaca,Marcelo Albaca,74000,19
114717713548888,Andrea Villegas,MST Movimiento Socialista de los Trabajadores,73881,4
585157608249952,Nicolás Russo,Nicolás Russo,73600,12
107644628487366,La Noticia Platense,La Noticia Platense,73597,2
682454538455495,Iván Mizzau,Ivan Güerino del Milagro Mizzau,73554,31
100554579681414,Generación 23 - Oberá,Generación 23 - Oberá,73500,7
113716435000884,Frejupa Eduardo Castex,Hebelen Soledad Montelongo,73293,20
1420904314883935,El Puntano,El Puntano,73135,37
710189803134791,Federico López,Federico Martin Lopez,73114,8
498227194249602,Es la Politica,EslaPolitica!,73000,7
105792915475105,Osvaldo Fernández,Osvaldo Fernández,72974,21
117738481253371,Silvito Pannocchia,Silvito Pannocchia,72936,5
106611964758390,Santiago Pérez Pons,Frente Chaqueño,72924,10
593149474205894,Topo Ramos,Topo Ramos,72896,30
106439208799632,Leandro Matilla,Leandro Matilla,72474,3
1759332011020864,Facundo Perrone Bode,Facundo Perrone Bode,72227,31
348442508614465,Luis Romano,Luis Romano,72162,13
145806262649419,Fer Miño,Patria de Todos,71915,15
100804091452223,Ministerio de Conectividad y Modernización de La Pampa,Ministerio de Conectividad y Modernización de La Pampa,71771,15
121025050970241,Guille Valli,Guillermo Enrique Valli,71701,16
681154782085870,Palabras Fueguinas,Comunicarg,71668,21
305772212950484,Roberto Basualdo,Roberto Gustavo Basualdo,71600,2
1304286029655385,Claudia Balague,Claudia Balagué,71554,6
147707545368289,Walter Martello,United Business Arg,71514,11
443594262328472,Lisandro Enrico,Lisandro Enrico,71007,68
273099844560,Laura Garcés,Lauira Eugenia Garces,70994,16
1569928589962125,José Macome,Jose Ignacio Macome,70781,5
1035095966513931,Municipalidad de Salta,Municipalidad de Salta,70626,15
111866410689197,PRO - Linea fundadora,Alberto Ramon Castillo,70236,4
889117357925551,Carlos Tarulli Legislador,Carlos Tarulli Legislador,70040,15
1405120706440456,Conclusión,Diario Conclusión,70016,38
101319202883906,A Los Bifes,A Los Bifes,70000,7
100447288160336,Verónica Benedetto,Pedro Ernesto Calvo Ranea,70000,4
466348693434886,El Analista de Salta,These ads ran without a disclaimer,69993,3
102084172824380,David Mortensen,Nelson David Mortensen,69897,26
1500115890258790,Juan Facundo Marocco,Juan Facundo Marocco,69832,43
405968363074387,Marco Julio Puricelli,Ideas y Vision,69810,9
558106334670581,Mauro Leiva,Leonardo Jesús Araya,69729,17
100445902940706,Luis Manuel López,Luis Manuel López,69576,15
227513130941976,Ignacio Torres,Juntos por Chubut,68900,4
2227117207535828,Adela Arning,Adela Arning,68656,15
127708286909840,RADIO DIMENSION Villa Mercedes,Radio Dimension,68595,32
811490865528770,Guillermo Viñuales,Guillermo Viñuales,68327,8
1779438815714208,Natalia Neme,Natalia Gabriela Neme,68288,20
1188673574495575,Laura Stratta,Laura Stratta,68269,12
352469515481015,Leo Diana,Leonardo Andres Diana,68222,5
120048091387267,Carlos Morello,Carlos Fernando Morello,67985,13
274883916030955,Pablo Losada,United Business Arg,67527,39
292281090892843,Todo un País,Todo un Pais,66725,44
204959452871502,José Corral,José Manuel Corral,66340,11
113328424956836,Prensa Libre,Prensa Libre,66182,6
2204807376444040,Pablo Domenichini,Pablo Matias Domenichini,66137,7
110154395382672,Mario Mimessi,Mario Mimessi,65941,4
1412192242433307,Franco Ponce de León,Espacio CREO,65861,6
106063975200893,Tiempo Provincia,Tiempo Provincia,65840,3
61279025897,Gerardo Morales,Demos Vuelta la Argentina,65797,5
423715397827826,Virginia Cornejo,María Fabiana Castillo,65688,18
104001031400824,Juntos Somos Más Valle Hermoso,Juntos Somos Más,65473,30
103431172529739,El Diario Industrial,El Diario Industrial,65430,17
102179349508555,Ruben Madaf,Ruben Madaf,65312,7
708952859207785,Daniel Menéndez,Daniel Menéndez,65300,5
114179237965843,Reporte Argentina,Reporte Argentina,65182,7
953905991479034,Medio Ambiente Bahía,Municipalidad de Bahía Blanca,64534,2
755620767797794,Diario Mejor Informado,Prima Multimedios SRL,64412,7
104838940899300,Memo,El Memo,64000,16
1397261800533190,La 10 Noticias,la10oran.com,63990,5
105243845864345,Dr. Ricardo Valdez Garcia,Jose Ricardo Valdez Garcia,62643,4
106591187943046,Puly Vera,Puly Vera,62557,5
102910956049883,Gonzalo Caro,Gonzalo Caro,62523,9
108182177200374,Rubén Dusso,Rubén Dusso,62016,18
678273948966693,Mariana Oviedo Concejal,Angela Mariana Oviedo,61961,11
105166715290140,Momento Uno,Momento Uno,61001,16
450698558430080,Daniel Deiana,Daniel Deiana,60999,23
330996351183817,Lista 966,Julio Ignacio Heredia,60991,18
1742025116063394,Soledad Díaz García,Frente de Izquierda,60986,5
150952845376490,Sarita Alperovich,SARITA ALPEROVICH,60698,12
