Page ID,Page name,Disclaimer,Amount spent (EUR),Number of ads in Library
109271965783066,Usbek & Rica,Usbek & Rica,18533,231
102782804473489,VMC à 1 €,LA PLATEFORME DU LEAD,18500,86
358478628257486,Canopée,Sylvain Angerand,18401,104
110186227549578,Neo,NEO.TV,18369,163
146021859351766,Solutions Énergétiques de France,These ads ran without a disclaimer,18306,42
297115661094216,V.O. Le cinéma indépendant,LUCKYTIME,18305,518
172397500143863,RhinoShield,These ads ran without a disclaimer,18144,1
2095086580771979,Iziwork France,iziwork,18099,122
2177632682563843,Òmnium Civil Rights Europe,These ads ran without a disclaimer,18084,155
299688247340232,Energie-Pac.Com,These ads ran without a disclaimer,18019,76
109259802438423,ÉS,ES,17966,615
333626396759852,Syndicat CFTC Santé Sociaux,Syndicat CFTC,17964,96
366230539391,Intermarché,These ads ran without a disclaimer,17851,3
464568377211278,Pompes à Chaleur,LA PLATEFORME DU LEAD,17777,131
1148194178693675,Pompe à chaleur,These ads ran without a disclaimer,17752,118
123462977715125,Terre de Liens,Terre de Liens,17677,228
106520334952154,Alliance pour la Préservation des Forêts,Alliance Pour  La préservation de Forêts,17621,226
246577183385,JDD,JDD,17618,170
101921586529043,XTB Online Trading,These ads ran without a disclaimer,17611,15
147547541961576,Council of the European Union,Council of the European Union,17548,920
529056943947948,Home Office,These ads ran without a disclaimer,17530,564
51603470763,Europe Écologie-Les Verts,Adrien Aszerman,17296,344
181641188947620,Mint,These ads ran without a disclaimer,17160,35
408582579294175,UK government,These ads ran without a disclaimer,17099,5
1298354803592152,Gozeco,David Perez,17089,152
111893580494228,Protection des réfugiés,Antevenio Publicité,17087,1173
101559219152,Fondation Tara Océan,Fondation Tara Océan,17072,336
135043977161040,Sciences Po Executive Education,Sciences Po Executive Education,17059,326
6797246895,Ralph Lauren,Ralph Lauren,16988,66
1456586344652734,MAIF,These ads ran without a disclaimer,16961,6
110702377361328,Ma Prime Chauffage,These ads ran without a disclaimer,16950,83
293055542488093,Pôle ESE Auvergne-Rhône-Alpes,Mediaplus France,16909,32
623913934364235,Solidarité Laïque,Solidarité Laïque,16834,180
1967501576850496,Programme isolation habitat 1 euro,These ads ran without a disclaimer,16831,49
528000693909356,Rôle Energies,Laurent Segura,16817,42
100154351338958,pac-energie.com,LA PLATEFORME DU LEAD,16815,226
219062948053,Alternatives économiques,Alternatives Economiques,16772,162
550490141980385,Brief.eco,Brief.me,16756,66
