Page ID,Page name,Disclaimer,Amount spent (CAD),Number of ads in Library
642117529273831,Megan's Custom Creations apparel & more,Megan L Harrison,≤100,3
162482408259,Jason Scott Real Estate,These ads ran without a disclaimer,≤100,2
242681455772165,Dawn Edith Penney,These ads ran without a disclaimer,≤100,1
108076114120534,Marie-Christyne Côté,These ads ran without a disclaimer,≤100,1
412728465748290,Le Citoyen du Peup'e,These ads ran without a disclaimer,≤100,1
106780404088752,Association pour l’environnement de Limbour,These ads ran without a disclaimer,≤100,1
103157401108467,gorgeousglacier,These ads ran without a disclaimer,≤100,4
164735506906378,Sonny Brown,These ads ran without a disclaimer,≤100,3
171450469570274,PRO Compression,These ads ran without a disclaimer,≤100,1
109654987655504,Monsieur Vrac Trois-Rivières,These ads ran without a disclaimer,≤100,1
100331528195171,parniks,These ads ran without a disclaimer,≤100,2
1602794436654202,Les promenades historiques Ville-Marie,These ads ran without a disclaimer,≤100,1
211490068318,VISION 2020/IAPB,These ads ran without a disclaimer,≤100,4
2165209866854554,Lucas Kratochwil,These ads ran without a disclaimer,≤100,1
164092327524460,Sacremyst Academy: A Centre for Spiritual Training and Healing,These ads ran without a disclaimer,≤100,2
274138756817,Architonic,These ads ran without a disclaimer,≤100,2
106955107903290,Система  акселерации бизнеса,These ads ran without a disclaimer,≤100,20
134894650677911,Réseau d'experts Nutrite,These ads ran without a disclaimer,≤100,1
109098067093351,Lincoln Museum & Cultural Centre,These ads ran without a disclaimer,≤100,1
188671261159391,PleasureHorse.com,These ads ran without a disclaimer,≤100,1
1549691005291891,Le Dispensaire,These ads ran without a disclaimer,≤100,1
263170634704,Peterborough Folk Festival,These ads ran without a disclaimer,≤100,1
112655867720162,Steri-Med Pharma,These ads ran without a disclaimer,≤100,1
58737237211,Saje Wellness,These ads ran without a disclaimer,≤100,2
180222455894057,BeWild Collection,These ads ran without a disclaimer,≤100,2
313807031993827,The Amar Chitra Katha Studio,These ads ran without a disclaimer,≤100,2
138187802907388,Life at Mars,These ads ran without a disclaimer,≤100,6
112512119394440,Everything Retirement,These ads ran without a disclaimer,≤100,3
2149575118597659,Booster Juice - Golden Mile,These ads ran without a disclaimer,≤100,1
101350292380882,Butrus Amzsaid,These ads ran without a disclaimer,≤100,2
100697552729688,Renaissance U,These ads ran without a disclaimer,≤100,1
104348779121422,ma_routine_naturelle,These ads ran without a disclaimer,≤100,1
116956918327408,Jacobs Foundation,These ads ran without a disclaimer,≤100,5
113613243696600,Water Science Policy,These ads ran without a disclaimer,≤100,1
1329529590421314,Littermature,These ads ran without a disclaimer,≤100,2
407514579767881,Danielle Valiquette for Bruce Grey Owen Sound,Danielle Patricia Valiquette,≤100,1
162859113430,JAHF Reach the Brand,These ads ran without a disclaimer,≤100,2
110397698989749,nakedpastor,These ads ran without a disclaimer,≤100,3
103968298319570,Guukamen,These ads ran without a disclaimer,≤100,8
107749497302177,Agricultural Campus Plant-Based Society,These ads ran without a disclaimer,≤100,2
131777850324720,Home Service Plus,These ads ran without a disclaimer,≤100,1
1502381023308959,Real Canadian Superstore,These ads ran without a disclaimer,≤100,1
104206728513801,Brianwongpc2021,These ads ran without a disclaimer,≤100,2
112438543997074,Ottawa Coalition for a People’s Budget,Sam Hersh,≤100,1
1507522919340596,SEG SC Unila,These ads ran without a disclaimer,≤100,1
112608431340040,Web 3.0,These ads ran without a disclaimer,≤100,1
679700775711439,FASHINNOVATION,These ads ran without a disclaimer,≤100,2
225073177661499,Patrick James Clark,These ads ran without a disclaimer,≤100,1
269353189800151,Conseil régional de l'Environnement Gaspésie-Iles-de-la-Madeleine,CREGÎM,≤100,1
105714226125733,Wylde Rose Handmade Soaps,These ads ran without a disclaimer,≤100,1
116592991740434,Trinity Bible Chapel,These ads ran without a disclaimer,≤100,1
1274705595973408,Inclusion Saskatchewan,These ads ran without a disclaimer,≤100,1
114240793610440,PoP Lab - Psychology Of Pragmatics Lab,These ads ran without a disclaimer,≤100,1
380310392085812,Hamilton Arts Council,These ads ran without a disclaimer,≤100,1
679883418740820,Bewildher Slow Fashion Activewear,These ads ran without a disclaimer,≤100,3
109919343883157,solidarityforademocraticiran,These ads ran without a disclaimer,≤100,1
143169887898903,StranggeDes,Tran Nhat Minh Le,≤100,1
163303980381013,Abdur-Raheem McCarthy (عبدالرحيم مكارثي),These ads ran without a disclaimer,≤100,15
105067051724484,Ultra Etch,These ads ran without a disclaimer,≤100,2
712012996283306,basicincomevictoriabc,These ads ran without a disclaimer,≤100,1
109499760964891,Saint Athletics,These ads ran without a disclaimer,≤100,1
112921542072700,Kidmyn,These ads ran without a disclaimer,≤100,1
101893771633982,Dreame - FM2,These ads ran without a disclaimer,≤100,2
175917276096875,Indigenous Women of the Americas Defending Mother Earth Treaty,These ads ran without a disclaimer,≤100,1
165326075153,Eaton,These ads ran without a disclaimer,≤100,1
129957027060360,SWA Group,These ads ran without a disclaimer,≤100,4
100237455959142,Благодійна допомога тваринам Dogs Cats Need Help,These ads ran without a disclaimer,≤100,1
197321186967584,YIVO Institute for Jewish Research,These ads ran without a disclaimer,≤100,1
106508438518740,GIAF Charities,These ads ran without a disclaimer,≤100,2
536425756531441,Trail Raiders TV,These ads ran without a disclaimer,≤100,2
104944088837653,This Is My City,These ads ran without a disclaimer,≤100,3
552450798231182,Jennifer Eivaz,These ads ran without a disclaimer,≤100,1
109569342407679,Association canadienne du médicament générique (ACMG),These ads ran without a disclaimer,≤100,1
103729701355942,Dreame-Book-lover,These ads ran without a disclaimer,≤100,2
418678535285060,Savaii Tagaloa,These ads ran without a disclaimer,≤100,1
106093155231631,GoatCrew,These ads ran without a disclaimer,≤100,6
104675901662315,NE Tax Services,These ads ran without a disclaimer,≤100,1
384039948456527,Olade Consulting,These ads ran without a disclaimer,≤100,1
144667456312171,Lumin,These ads ran without a disclaimer,≤100,1
2052607545017090,WellWell,These ads ran without a disclaimer,≤100,6
111471090980369,Patriaddict News,These ads ran without a disclaimer,≤100,2
101055602163554,Too Cool - Stories,These ads ran without a disclaimer,≤100,7
101639081560737,OkiDuke's Precious Metals LLC,These ads ran without a disclaimer,≤100,1
350342328352926,Overseas Immigration,These ads ran without a disclaimer,≤100,1
967220549998748,Les confections Lili,These ads ran without a disclaimer,≤100,1
107673901104965,onejab,These ads ran without a disclaimer,≤100,4
113955130734988,dead_tty,These ads ran without a disclaimer,≤100,1
108258201035187,LivingHere,These ads ran without a disclaimer,≤100,1
106428467524247,Helping Hands Project Organization,These ads ran without a disclaimer,≤100,1
110502407479968,Honor Code,These ads ran without a disclaimer,≤100,1
1378352842227874,Zili CARE,These ads ran without a disclaimer,≤100,1
205581519487676,Groupe Somac inc.,These ads ran without a disclaimer,≤100,1
201455999908045,United Hatzalah of Israel,These ads ran without a disclaimer,≤100,1
389814991743660,UA,These ads ran without a disclaimer,≤100,1
373324206380778,BLENDtw,These ads ran without a disclaimer,≤100,3
110298907332752,Snydervat,These ads ran without a disclaimer,≤100,1
2176275729321508,Ya Youtuber �,These ads ran without a disclaimer,≤100,1
232618967558718,Bloomberg New Economy,These ads ran without a disclaimer,≤100,2
100141714851637,CHAOS,These ads ran without a disclaimer,≤100,2
110652841626144,Hair by Tammy,These ads ran without a disclaimer,≤100,1
981935398575048,ColandoVision,These ads ran without a disclaimer,≤100,2
114618925645660,One Vanderbilt,These ads ran without a disclaimer,≤100,1
109119708382106,Pray for Ukraine,These ads ran without a disclaimer,≤100,1
16865030420,Christianity Today,These ads ran without a disclaimer,≤100,1
112204174871554,z_invaders,These ads ran without a disclaimer,≤100,1
106884810851834,Ten79LA,These ads ran without a disclaimer,≤100,2
107393992022795,Adopt Ukrainian Grandparent Project,These ads ran without a disclaimer,≤100,1
381708298558637,Mackenzie Health,These ads ran without a disclaimer,≤100,3
107393624123786,Natsiq,These ads ran without a disclaimer,≤100,1
1588123931466627,Tracey Ash,These ads ran without a disclaimer,≤100,2
114953578519903,TORGOEN,These ads ran without a disclaimer,≤100,1
1609812742675412,Papaya Global,These ads ran without a disclaimer,≤100,2
262697298967163,RYME,These ads ran without a disclaimer,≤100,1
1394130297563591,"Вінниця - комфортне та безпечне місто, Благодійний Фонд",These ads ran without a disclaimer,≤100,1
101370321401603,Wholehearted.org,These ads ran without a disclaimer,≤100,1
109477847083380,Newsdrop - Digital Newspaper,These ads ran without a disclaimer,≤100,1
114186084945258,BalotDeo,These ads ran without a disclaimer,≤100,10
101406811235637,Block Puzzle Daily,These ads ran without a disclaimer,≤100,1
218494455666921,Golive TV,These ads ran without a disclaimer,≤100,1
447876002396093,CLX Forum,These ads ran without a disclaimer,≤100,1
184264974919303,Mike Hughes Horsemanship,These ads ran without a disclaimer,≤100,1
142288373333,HIMSS,These ads ran without a disclaimer,≤100,5
1973683529524400,The Thinklife Show 2 w/ Prof Williams/Minister Felecia & Opulent Shannon,These ads ran without a disclaimer,≤100,5
759324994198806,مواطنون ومواطنات في دولة,These ads ran without a disclaimer,≤100,1
115997714761143,No Name No Face,These ads ran without a disclaimer,≤100,32
118989991157533,𝗦𝐡𝐨𝐩ify,These ads ran without a disclaimer,≤100,4
179131284520,Canada Philippines Solidarity for Human Rights,These ads ran without a disclaimer,≤100,2
192857347414869,NextUp Cincinnati,These ads ran without a disclaimer,≤100,1
1798882800328461,CGTNEurope,These ads ran without a disclaimer,≤100,3
169350877165855,DLC Imortgage Capital,These ads ran without a disclaimer,≤100,1
105268685019332,사마리안퍼스 코리아,These ads ran without a disclaimer,≤100,2
1503223159952124,Faculté des sciences infirmières - Université de Montréal - UdeM,These ads ran without a disclaimer,≤100,1
109010655431281,rebekah.anneee,These ads ran without a disclaimer,≤100,1
110091364946855,Health of the Ukrainian people ICF,These ads ran without a disclaimer,≤100,2
330855294052178,Understanding Religion,These ads ran without a disclaimer,≤100,1
109049255286052,Kelvin Kemp,These ads ran without a disclaimer,≤100,4
348801552284570,Attayar’s Friends - أصدقاء التيار بكندا و أمريكا,These ads ran without a disclaimer,≤100,1
824167727674858,Mahoor,These ads ran without a disclaimer,≤100,2
120474554691065,Langley Advance Times,These ads ran without a disclaimer,≤100,1
104423687957721,Rated 18 Shoes Old Page,These ads ran without a disclaimer,≤100,2
105025171136860,CIC BANK,These ads ran without a disclaimer,≤100,1
1679178405486758,Councillor Loren Cushing - District 6,These ads ran without a disclaimer,≤100,1
742438385853693,Libérons notre Québec,These ads ran without a disclaimer,≤100,2
177158278996162,EcoSmart Fire,These ads ran without a disclaimer,≤100,1
107733908291729,iCURVEE,These ads ran without a disclaimer,≤100,1
744243635704249,Gender Equalists,These ads ran without a disclaimer,≤100,2
103207308112915,Марш Жінок,These ads ran without a disclaimer,≤100,1
1814651911911221,Studio MCCAW,These ads ran without a disclaimer,≤100,1
104394654651257,LGBTQ+ Real Estate Alliance,These ads ran without a disclaimer,≤100,1
100663388785779,SecureTee,These ads ran without a disclaimer,≤100,4
628759680928391,"Vintage, Sports and Collectables.",These ads ran without a disclaimer,≤100,1
116889850149322,Zer0estv,These ads ran without a disclaimer,≤100,2
105346601142944,Dr. Fabio Y. Moraes,These ads ran without a disclaimer,≤100,1
110516790590355,Pure Culture Beauty,These ads ran without a disclaimer,≤100,1
273594423464094,Reimagining Recovery,These ads ran without a disclaimer,≤100,1
480255455690577,Grace Gaustad,These ads ran without a disclaimer,≤100,1
321519684702996,Content4good,These ads ran without a disclaimer,≤100,2
115671868484537,Ulpan-Or - Learn Hebrew,These ads ran without a disclaimer,≤100,1
105170646219611,Centre québécois du droit de l'environnement (CQDE),These ads ran without a disclaimer,≤100,1
228946253870707,Harmonia Agence en assurance de dommages,These ads ran without a disclaimer,≤100,2
102543351493080,UnitedMovement,These ads ran without a disclaimer,≤100,11
158393768335496,Movement Against Drugs And Violence - MADAV,These ads ran without a disclaimer,≤100,3
468844636547019,Gouvernement du Nouveau-Brunswick,These ads ran without a disclaimer,≤100,1
102632635425946,Aqua Hats,These ads ran without a disclaimer,≤100,3
110639917210501,bokeh.bo,These ads ran without a disclaimer,≤100,2
189338531403734,Vecado Plant-Based Pet Food,These ads ran without a disclaimer,≤100,2
133959183559,A10 Networks,These ads ran without a disclaimer,≤100,1
160599010667072,I&F Design,These ads ran without a disclaimer,≤100,1
104357140959261,Frédéric Berthiaume Conseiller municipal de la Gare Deux-Montagnes,These ads ran without a disclaimer,≤100,1
