Page ID,Page name,Disclaimer,Amount spent (CLP),Number of ads in Library
102394101663244,Romance L i b r a r y,These ads ran without a disclaimer,4118,1
110757151405937,casavaras,These ads ran without a disclaimer,4115,1
787957681237116,Desafío Latam,These ads ran without a disclaimer,4114,1
106640274585988,Patricia González B.,These ads ran without a disclaimer,4110,1
116981568944452,Knowledge Bucket,These ads ran without a disclaimer,4108,9
310832075453786,Marcela Hernando Da Confianza,These ads ran without a disclaimer,4108,1
106133880939856,Asamblea Parque Ramón Cruz,These ads ran without a disclaimer,4105,2
110559431842448,Academia de Danza Maria Isabel Angel,These ads ran without a disclaimer,4102,6
114208130312950,Modatima Osorno,María Inés Barrera Barrera,4100,3
2239273083062436,Minera Valle Central,These ads ran without a disclaimer,4097,2
101490222630993,Psicologa Jacqueline Deutsch,These ads ran without a disclaimer,4092,1
904499506350655,Camanchaca Amiga,These ads ran without a disclaimer,4091,2
108548510676,Grupo Educativo,These ads ran without a disclaimer,4091,1
108667677938544,UDI Los Ángeles,German Ignacio Barra Fuentealba,4091,1
112846081815387,Top Dream,These ads ran without a disclaimer,4080,4
112653464517725,PRI Araucanía,These ads ran without a disclaimer,4079,1
102203682411497,1ra. Escuela Oficial COBRELOA-Fútbol,These ads ran without a disclaimer,4075,1
969544816572600,M.I.B,These ads ran without a disclaimer,4074,6
121118339793330,gaelyeomans,These ads ran without a disclaimer,4071,2
108683740856686,enotra.cl,These ads ran without a disclaimer,4068,1
102261899525247,forsa_maule,These ads ran without a disclaimer,4066,2
108341205178643,litigiosbiobio.cl,These ads ran without a disclaimer,4063,2
1905944246314035,Matchwornshirt,These ads ran without a disclaimer,4062,6
102206182229592,María Carolina Noemi Sorich. por BORIC,These ads ran without a disclaimer,4053,1
105561258791401,Infopan Chile,These ads ran without a disclaimer,4052,1
114597410082791,Abogadaconsciente,These ads ran without a disclaimer,4050,1
1954059604912696,Sede Casablanca Pepa Hoffmann,These ads ran without a disclaimer,4049,1
30048608862,Cienciambiental.cl,These ads ran without a disclaimer,4048,2
256640601094479,Corparati.chile,These ads ran without a disclaimer,4044,1
144873015865769,Verisure Chile,These ads ran without a disclaimer,4042,1
102991718807738,De las manos todos en el arca de noé,These ads ran without a disclaimer,4037,1
108248861009872,Método RESPEM,These ads ran without a disclaimer,4037,4
248182605514248,Alvaro Delgado Martínez,These ads ran without a disclaimer,4037,1
108072685636647,marcialdifonzobo,These ads ran without a disclaimer,4037,1
109390298073977,Kerameio,These ads ran without a disclaimer,4037,1
103288652021541,ACCIONA Energía,These ads ran without a disclaimer,4037,1
765340276941091,Pulpo - Software de gestión de flotas,These ads ran without a disclaimer,4037,1
110465751725516,Arica Siempre Arica,These ads ran without a disclaimer,4037,1
102289858294331,Maritza Ulloa 2021,These ads ran without a disclaimer,4036,3
112209698034616,autodespidopuntocom,These ads ran without a disclaimer,4034,1
107361317696381,Iansa Agro,These ads ran without a disclaimer,4033,3
1874624629327170,Zeinab Sarras,Zeinab Gianine Sarras Buzada,4031,2
101308532203368,Abogados Angol,Axel Cristóbal Contreras Yañez,4031,1
1751799591803285,Curacautín Chile,These ads ran without a disclaimer,4029,1
111302738006203,Travel lovers,These ads ran without a disclaimer,4027,3
107186228222498,Piel Violeta,These ads ran without a disclaimer,4026,1
102184541667234,cpi_chile,These ads ran without a disclaimer,4020,1
104089858217322,Nathaly Constituyente,These ads ran without a disclaimer,4015,1
104615144408979,andra_banks,These ads ran without a disclaimer,4008,1
110146298765267,Movimiento Ciudadano Rengo Activo,Movimiento Ciudadano Rengo Activo,4008,1
110172924579961,franciscakeller,These ads ran without a disclaimer,4006,1
100587702186141,libreria_sarepta,These ads ran without a disclaimer,4005,2
0,Instagram User 2462272796,These ads ran without a disclaimer,4005,2
110966301044757,Oscar Araya Echenique,Hernan Ignacio Perez Cisternas,4003,1
106853751486483,Pulso Austral,These ads ran without a disclaimer,4000,1
318292469030522,Radio La Base,These ads ran without a disclaimer,4000,1
0,Instagram User 6337119530,These ads ran without a disclaimer,4000,1
140563070196021,Belén Montecinos Huircamán,These ads ran without a disclaimer,4000,1
205233362879069,"Silvia Aniñir, Candidata a Alcaldesa por Cholchol",Rodrigo Artemio González Ponce,4000,1
106341638170772,Ferreira Apaña,These ads ran without a disclaimer,4000,1
114613057036918,PartidoIgualdad RegionalÑuble,Abel Hernan Gonzalez Muñoz,4000,1
109112737547467,Questions and polls,Llino González Quezada,4000,1
2274787976133267,Christopher Espinoza  Alcalde para San Bernardo 2024,Christopher Espinoza  Alcalde para San Bernardo 2024,4000,1
105543051510301,Daniela Ortega Constituyente Distrito 18,Daniela Ortega,4000,1
134182233453071,Rivervalley Ltda,These ads ran without a disclaimer,4000,1
1634003476891958,Sergio Cabezas Ch.  Ex- Concejal Requínoa,Fernanda Cabezas Chávez,4000,1
102336138575141,Concejal.jorgeortiz,These ads ran without a disclaimer,4000,1
112778353568891,Modatima Los Andes,César Ignacio Márquez Ramos,4000,1
102015478555661,Javier Bethencourt,Javier Andrés Bethencourt Cerda,4000,1
104936078112605,Independientes de Ñuble por la Nueva Constitución,Nelson Enrique Agurto Pavez,4000,1
158355801495639,Convergencia Social Lo Espejo,Jaime Antonio Fuentes Purrán,4000,1
218630099573299,Catrala.in,These ads ran without a disclaimer,4000,1
106812097780488,Alameda Por Mayor,These ads ran without a disclaimer,4000,1
106138617715291,jezubunster,These ads ran without a disclaimer,4000,1
106110777717221,atencionesenlinea,Danae Angelica Cerda Bustamante,4000,1
230773496781230,Juan Leiva Aguayo Puerto Montt,Juan Leiva Aguayo Puerto Montt,4000,1
108748047216100,Coordinadora Nahuelbuta Bío Bío,Carlos Maldonado Farías,4000,1
1231402056938860,Francisco Díaz De Solís  Curicó,Francisco Javier Díaz De Solís Veas,4000,2
101338619316336,Corporación Educación y Territorio,José Alejandro Becerra Pineda,4000,1
420702444753197,El Pencopolitano,Eric Marcelo Fuentes Sandoval,4000,1
546852569565886,Marta Contreras Concejal por Machalí 2021,Marta Herminia Contreras Hernandez,4000,1
328746114233154,Domingo Leiva Mena,These ads ran without a disclaimer,4000,1
167413324990969,Fundación No+Bullying,These ads ran without a disclaimer,4000,1
108486431412468,El Lumaco que queremos,El Lumaco que queremos,4000,1
105311151460716,constanzagajardo,These ads ran without a disclaimer,4000,2
102373801785234,María Eugenia Soto Manubens  Constituyendo Dignidad,Paulina Patricia González Céspedes,4000,1
101291578633029,America Lopez,Mario Abraham Valenzuela Araneda,4000,1
118581988584548,René Naranjo,These ads ran without a disclaimer,4000,1
114097360233352,Yosselin Moyano Calabrano Alcaldesa 2021,These ads ran without a disclaimer,4000,1
102030441681961,babyleon.cl,These ads ran without a disclaimer,4000,1
297889703411488,Convergencia Social Puyehue,Convergencia Social Puyehue,4000,1
1593820680884174,Ocean Generation,These ads ran without a disclaimer,4000,7
114988524523169,Iliotropia Store,These ads ran without a disclaimer,3999,1
100218565446101,Claudio Melillan concejal Melipeuco,Claudio Andres Melillan Melillan,3999,2
107451267569276,Estudio 24/7,These ads ran without a disclaimer,3999,1
106362388039786,mueblesquiquito,These ads ran without a disclaimer,3999,1
106827802202335,join_illuminati2023,These ads ran without a disclaimer,3998,1
102116054538734,Comerc SVLimitada,These ads ran without a disclaimer,3998,1
431658110261565,Alcaldesa Jessica Mualim Fajuri,These ads ran without a disclaimer,3997,1
156819271120162,Talcahuano Ciudad,Manuel Rivas,3997,1
2242520142473058,Matías Benfeld,These ads ran without a disclaimer,3997,1
100509762252,El Rancahuaso,Red Mi Voz,3996,4
431652297191135,El Conquistador Concepción,These ads ran without a disclaimer,3995,1
237940591464803,Patricio Aguilera Vásquez,Andres Alvarado,3993,2
105927298488916,Carla Martinez Core,These ads ran without a disclaimer,3992,1
104037461384278,El Correo de Tomé,Solange Gutiérrez Soto,3990,5
101309992018879,Consejero Regional Victor Guzman,Luz Fransheska Moore Pastén,3990,1
0,Instagram User 8458965937,These ads ran without a disclaimer,3989,1
948591481872172,Comunidad Judia Chile Oficial,Grace Marjorie Agosin Galdames,3988,1
106951725262491,milagros_maylin,These ads ran without a disclaimer,3987,5
109310424759398,polovallejos,These ads ran without a disclaimer,3987,1
105975388251074,ManeBulatstore,These ads ran without a disclaimer,3987,1
101146505553857,Rechazo por  Chile,These ads ran without a disclaimer,3986,5
0,Instagram User 8169151729,These ads ran without a disclaimer,3985,4
1479376945682215,Nobel Biocare,These ads ran without a disclaimer,3984,2
253202563256016,Cecilia Manzano Garcés,These ads ran without a disclaimer,3984,1
262931591187243,Petit Antique,These ads ran without a disclaimer,3981,1
101736596126028,kateryna_palanska,These ads ran without a disclaimer,3980,4
228134449198744,Roberto Ledezma,Roberto Javier Ledezma Ledezma,3979,2
111482267658710,Conversando con Memo,These ads ran without a disclaimer,3977,2
109198097906212,Eduardo Cambiaso,Eduardo Radomir Cambiaso Tomic,3976,1
339976643050007,Gold Fields Limited,These ads ran without a disclaimer,3975,10
101777538930955,Pilar Núñez candidata a diputada D5,Osciel Alexander Arenas Olivares,3973,1
932734460115796,Floreria Elizabeth Peñaflor,These ads ran without a disclaimer,3973,2
103905674525847,Afectos Especiales,These ads ran without a disclaimer,3966,5
120495052681571,Bazar Soymás,These ads ran without a disclaimer,3966,1
100734651826903,Luis Felipe Vidal Ibañez,Luis Felipe Vidal Ibañez,3963,1
106116378013267,Mónica Sánchez Aceituno,Mónica Sánchez Aceituno,3960,1
102004468884870,Emilio Castro Acum,These ads ran without a disclaimer,3958,7
102172496055597,lecturaparagozar,These ads ran without a disclaimer,3958,1
340626279110,Aldeas Infantiles SOS Chile,These ads ran without a disclaimer,3953,3
116249546873106,Manantial Odontología,These ads ran without a disclaimer,3950,1
436292270065959,Volando en V,These ads ran without a disclaimer,3946,1
191407177573259,Daniela Carvacho Está Diciendo,Daniela Abigail Carvacho Díaz,3945,1
101739238378447,bailapikachu.oficial,These ads ran without a disclaimer,3944,1
723973791044977,Tajamar Editores,These ads ran without a disclaimer,3943,1
104686531462415,Nicolas Torres Santana,Nicolás Antonio Torres Santana,3943,1
101301048364545,Cristóbal Almonte- Frente Amplio Peñalolén.,These ads ran without a disclaimer,3942,2
153402452457,Claudio Arias Humanista,These ads ran without a disclaimer,3942,2
457338321105461,Millefoto,These ads ran without a disclaimer,3941,1
1459412020851491,Rafael Sotomayor,These ads ran without a disclaimer,3940,2
106063449051997,Alken Energía,These ads ran without a disclaimer,3939,2
544831375570388,Avast Software,These ads ran without a disclaimer,3939,7
416715905491199,Şebnem Coşkun,These ads ran without a disclaimer,3938,5
2282290008506964,Comunidad 2030,These ads ran without a disclaimer,3938,2
363997543783607,Alcaldía Ciudadana Temuko,These ads ran without a disclaimer,3937,2
102846954406635,EverGreen Capsules,These ads ran without a disclaimer,3935,1
346837942657145,Mujeres en la Cancha Atacama,These ads ran without a disclaimer,3934,1
967151270048795,Ricardo Díaz Cortés,These ads ran without a disclaimer,3933,1
104009791572136,Fernando Astorga Terraza,These ads ran without a disclaimer,3933,3
109951487515371,Renew Bracelets,These ads ran without a disclaimer,3931,39
104425448360072,Formación Latinoamérica,These ads ran without a disclaimer,3930,2
553677697976494,Alba Granada North Africa Coordination,These ads ran without a disclaimer,3926,1
100397961912299,Julio Ignacio Bravo Villarroel,These ads ran without a disclaimer,3924,1
140185369451096,"Diplomado Educación, Memoria y Derechos Humanos",These ads ran without a disclaimer,3923,1
330084160505262,Gervoy Paredes Rojas,These ads ran without a disclaimer,3917,1
100585368762690,euclidescribe,These ads ran without a disclaimer,3912,1
101658301594826,Corporación Umbrales,These ads ran without a disclaimer,3911,3
103212274893610,disneyworldbargains,These ads ran without a disclaimer,3910,1
1464430233569937,Cowork Chillán,These ads ran without a disclaimer,3909,2
139244212760448,Società Dante Alighieri,These ads ran without a disclaimer,3906,1
1860625704256198,Cristóbal Labra Bassa Alcalde de San Joaquín,These ads ran without a disclaimer,3903,2
106287001397419,Hugo Baesler G,Hugo Ignacio Otto Baesler Garrido,3902,3
274457014410044,CORE Francisco Campos C.,These ads ran without a disclaimer,3901,1
107300374571049,Daniela Castro Araya,These ads ran without a disclaimer,3901,2
662280800878385,DMontebruno,These ads ran without a disclaimer,3900,1
109484729082711,Climate Tracker,These ads ran without a disclaimer,3898,35
102644662186782,Claudio Sagredo González,These ads ran without a disclaimer,3898,1
113384600416073,Puentealtoxlaverdad,These ads ran without a disclaimer,3893,1
112329913970544,XenofobiaCero,These ads ran without a disclaimer,3891,5
285000951592054,Buin Vota Rechazo,These ads ran without a disclaimer,3888,2
304514319278,GEORGES DE CAGLIARI,These ads ran without a disclaimer,3886,2
106587992259251,biobag_chile,These ads ran without a disclaimer,3884,1
146290845233877,Maldonado 2024 Melipilla,These ads ran without a disclaimer,3883,2
106624377805980,Cristian  Delgado Carrasco,These ads ran without a disclaimer,3883,2
106057278350931,TelcoNews,These ads ran without a disclaimer,3882,2
392004984242128,Premios Verdes,These ads ran without a disclaimer,3882,6
224897877637858,LGC Biosearch Technologies,These ads ran without a disclaimer,3882,2
547311712016061,VODA CHILE,These ads ran without a disclaimer,3881,2
117749454541636,Gabriel Vera Zarallo,Gabriel Vera Zarallo,3880,1
223856911318155,Marco Millavil,Marco Ariel Millavil Landeros,3877,1
2064728453793037,Italo Tribu - Ciudadanía italiana,These ads ran without a disclaimer,3876,1
500348637158708,Matías Rodríguez Galaz,These ads ran without a disclaimer,3875,2
296984444070902,Violeta Parra Sandoval,These ads ran without a disclaimer,3874,1
675887005894180,Red de Salud de las Mujeres Latinoamericanas y del Caribe,These ads ran without a disclaimer,3873,5
105149502390787,ps.anastasiapuga,These ads ran without a disclaimer,3872,1
566935560401973,Miguel Vargas Atacama,These ads ran without a disclaimer,3868,1
106974304587505,Cabildo  Autónomo Bio Bio Andalien,These ads ran without a disclaimer,3867,1
